id,url
8171,"https://www.continente.pt/produto/escova-de-dentes-interdentais-media-continente-7746713.html"
8172,"https://www.continente.pt/produto/gel-de-banho-esfoliante-spa-mylabel-8095623.html"
8173,"https://www.continente.pt/produto/gel-de-banho-3-em-1-whitewater-old-spice-7740976.html"
8174,"https://www.continente.pt/produto/escova-de-dentes-tripla-protecao-media-aquafresh-3901756.html"
8175,"https://www.continente.pt/produto/champo-hydrate-purify-tresemme-7364170.html"
8176,"https://www.continente.pt/produto/desodorizante-spray-rock-old-spice-8014872.html"
8177,"https://www.continente.pt/produto/locao-de-maos-terra-mylabel-8118463.html"
8178,"https://www.continente.pt/produto/condicionador-hidratacao-profunda-aussie-7853897.html"
8179,"https://www.continente.pt/produto/pasta-de-dentes-naturals-frescura-colgate-6302335.html"
8180,"https://www.continente.pt/produto/recarga-de-laminas-fusion5-power-gillette-7361077.html"
8181,"https://www.continente.pt/produto/pensos-incontinencia-sensitive-long-liner-tena-7620806.html"
8182,"https://www.continente.pt/produto/tampao-digital-normal-continente-7812055.html"
8183,"https://www.continente.pt/produto/champo-gliss-aqua-revive-schwarzkopf-7776679.html"
8184,"https://www.continente.pt/produto/oleo-corporal-essencial-de-lavanda-soft-co-7379729.html"
8185,"https://www.continente.pt/produto/gel-higiene-intima-antisseptico-deoprotect-dystron-5409111.html"
8186,"https://www.continente.pt/produto/desodorizante-roll-on-narta-anti-stress-garnier-7184199.html"
8187,"https://www.continente.pt/produto/batom-do-cieiro-repara-e-cuida-labello-7837708.html"
8188,"https://www.continente.pt/produto/espuma-cabelo-caracois-definidos-syoss-4400747.html"
8189,"https://www.continente.pt/produto/pensos-higienicos-ultrafina-plus-super-com-abas-ausonia-7636751.html"
8190,"https://www.continente.pt/produto/agua-de-colonia-citrica-continente-7522649.html"
8191,"https://www.continente.pt/produto/bandas-depilatorias-cera-fria-facial-coco-extra-aveia-mylabel-7526448.html"
8192,"https://www.continente.pt/produto/coloracao-permanente-color-sensation-louro-claro-8.0-garnier-7971136.html"
8193,"https://www.continente.pt/produto/locao-corporal-hidratante-natural-honey-7735436.html"
8194,"https://www.continente.pt/produto/fraldas-incontinencia-slip-super-l-tena-4199469.html"
8195,"https://www.continente.pt/produto/sabonete-solido-purificante-carvao-mylabel-8120440.html"
8196,"https://www.continente.pt/produto/coloracao-permanente-nutrisse-castanho-acajou-4.5-garnier-7800186.html"
8197,"https://www.continente.pt/produto/serum-facial-glow-anti-idade-soft-co-7619457.html"
8198,"https://www.continente.pt/produto/creme-corporal-apaziguante-aloe-vera-e-magnesio-superfood-garnier-7614071.html"
8199,"https://www.continente.pt/produto/batom-superstay-ink-crayon-95-maybelline-new-york-7461787.html"
8200,"https://www.continente.pt/produto/creme-de-pentear-fructis-hidra-caracois-garnier-6864178.html"
8201,"https://www.continente.pt/produto/laca-cabelo-seco-sunsilk-2054035.html"
8202,"https://www.continente.pt/produto/elixir-bucal-mentol-listerine-7824615.html"
8203,"https://www.continente.pt/produto/champo-unique-repair-technician-mylabel-7462502.html"
8204,"https://www.continente.pt/produto/gel-de-banho-coco-addiction-natural-honey-7796118.html"
8205,"https://www.continente.pt/produto/condicionador-keratin-smooth-tresemme-8063742.html"
8206,"https://www.continente.pt/produto/elixir-bucal-total-care-listerine-7824778.html"
8207,"https://www.continente.pt/produto/batom-shine-megalast-raining-rubies-wet-n-wild-7475782.html"
8208,"https://www.continente.pt/produto/pasta-de-dentes-crianca-1-a-6-anos-theramed-4311035.html"
8209,"https://www.continente.pt/produto/condicionador-pro-v-active-nutri-plex-suave-e-liso-pantene-8154225.html"
8210,"https://www.continente.pt/produto/laminas-descartaveis-blue-ii-gillette-2115936.html"
8211,"https://www.continente.pt/produto/escova-de-dentes-efeito-branqueador-suave-continente-6080069.html"
8212,"https://www.continente.pt/produto/mascara-facial-de-tecido-skin-active-olhos-antipapos-garnier-6818047.html"
8213,"https://www.continente.pt/produto/champo-anticaspa-hidratacao-intensa-linic-8024775.html"
8214,"https://www.continente.pt/produto/agua-micelar-tudo-em-1-garnier-6284484.html"
8215,"https://www.continente.pt/produto/escova-de-dentes-slim-soft-colgate-5109462.html"
8216,"https://www.continente.pt/produto/creme-fixacao-barba-men-expert-barber-club-loreal-paris-6574879.html"
8217,"https://www.continente.pt/produto/mascara-cabelo-hair-care-reparacao-intensa-mylabel-7778644.html"
8218,"https://www.continente.pt/produto/leite-corporal-aloe-vera-mylabel-6798672.html"
8219,"https://www.continente.pt/produto/gel-de-banho-advanced-care-deeply-nourishing-miniatura-dove-8084180.html"
8220,"https://www.continente.pt/produto/laminas-descartaveis-blue-ii-plus-gillette-2488313.html"
8221,"https://www.continente.pt/produto/gel-de-barbear-series-suavizante-gillette-5977559.html"
8222,"https://www.continente.pt/produto/condicionador-volume-laranja-herbal-essences-8154016.html"
8223,"https://www.continente.pt/produto/gel-de-banho-men-cool-kick-nivea-3859534.html"
8224,"https://www.continente.pt/produto/champo-elvive-glycolic-gloss-loreal-paris-7970780.html"
8225,"https://www.continente.pt/produto/champo-revitalise-colour-tresemme-8063708.html"
8226,"https://www.continente.pt/produto/coffret-q10-nivea-8124912.html"
8227,"https://www.continente.pt/produto/champo-nutri-plex-purificante-pantene-7714016.html"
8228,"https://www.continente.pt/produto/compressas-esterilizadas-5-x-5-cm-mercurochrome-4693349.html"
8229,"https://www.continente.pt/produto/desodorizante-roll-on-men-back-white-active-nivea-6345151.html"
8230,"https://www.continente.pt/produto/gel-de-banho-men-boost-nivea-7343447.html"
8231,"https://www.continente.pt/produto/maquina-de-barbear-one-blade-qp2834-23-philips-8176398.html"
8232,"https://www.continente.pt/produto/desodorizante-stick-black-axe-7944769.html"
8233,"https://www.continente.pt/produto/sombra-de-olhos-galactic-rosa-dourado-mylabel-8098938.html"
8234,"https://www.continente.pt/produto/mascara-facial-de-tecido-contorno-de-olhos-hidrogel-hyaluronic-bioten-7714905.html"
8235,"https://www.continente.pt/produto/sabonete-liquido-protect-antibacteriano-continente-7363700.html"
8236,"https://www.continente.pt/produto/creme-de-maos-reparador-sos-mylabel-6924489.html"
8237,"https://www.continente.pt/produto/batom-do-cieiro-cereja-labello-7836231.html"
8238,"https://www.continente.pt/produto/elasticos-cabelo-jean-louis-david-7684553.html"
8239,"https://www.continente.pt/produto/creme-corporal-intensivo-rich-nourishment-hidratacao-duradoura-dove-2893092.html"
8240,"https://www.continente.pt/produto/desodorizante-spray-black-vanilla-72h-axe-8010447.html"
8241,"https://www.continente.pt/produto/escova-cabelo-pneumatica-retangular-mylabel-5818662.html"
8242,"https://www.continente.pt/produto/desodorizante-roll-on-men-expert-fresh-extreme-loreal-paris-4420347.html"
8243,"https://www.continente.pt/produto/escova-de-dentes-eletrica-pro-junior-roxo-6-anos-oral-b-7848158.html"
8244,"https://www.continente.pt/produto/locao-corporal-nutries-aveia-e-chia-bioten-7712613.html"
8245,"https://www.continente.pt/produto/coloracao-permanente-intensive-preto-1-palette-5741752.html"
8246,"https://www.continente.pt/produto/corta-unhas-pequeno-com-deposito-mylabel-5809356.html"
8247,"https://www.continente.pt/produto/locao-corporal-lactooil-cuidado-extra-lactovit-6978089.html"
8248,"https://www.continente.pt/produto/champo-anticaspa-citrus-h-s-7984576.html"
8249,"https://www.continente.pt/produto/eyeliner-retractable-preto-technic-7618170.html"
8250,"https://www.continente.pt/produto/toalhitas-desmaquilhantes-detox-mylabel-8045114.html"
8251,"https://www.continente.pt/produto/cuecas-incontinencia-super-s-m-depend-7201055.html"
8252,"https://www.continente.pt/produto/coloracao-permanente-louro-escuro-6-0-koleston-7698205.html"
8253,"https://www.continente.pt/produto/desodorizante-spray-zero-respect-control-sanex-6654481.html"
8254,"https://www.continente.pt/produto/po-bronzeador-matt-bronzing-powder-01-essence-4282144.html"
8255,"https://www.continente.pt/produto/champo-pro-v-miracles-crescimento-com-forca-pantene-8007469.html"
8256,"https://www.continente.pt/produto/desodorizante-roll-on-black-white-nivea-5473289.html"
8257,"https://www.continente.pt/produto/aftershave-locao-black-denim-2053523.html"
8258,"https://www.continente.pt/produto/champo-pro-v-serum-miracle-caracois-perfeitos-pantene-7520250.html"
8259,"https://www.continente.pt/produto/pinca-sobrancelhas-precisao-jean-louis-david-7483703.html"
8260,"https://www.continente.pt/produto/champo-gliss-color-protect-schwarzkopf-4719311.html"
8261,"https://www.continente.pt/produto/condicionador-pro-v-miracles-crescimento-com-forca-pantene-8007496.html"
8262,"https://www.continente.pt/produto/gel-depilatorio-satin-care-corpo-pele-sensivel-gillette-2175477.html"
8263,"https://www.continente.pt/produto/creme-de-maos-luminous-630-antimanchas-nivea-7456789.html"
8264,"https://www.continente.pt/produto/serum-cabelo-fructis-metodo-caracois-garnier-7970687.html"
8265,"https://www.continente.pt/produto/fio-dentario-whitening-25m-jordan-8066091.html"
8266,"https://www.continente.pt/produto/champo-elvive-color-vive-loreal-paris-7461004.html"
8267,"https://www.continente.pt/produto/champo-elvive-full-resist-loreal-paris-7052669.html"
8268,"https://www.continente.pt/produto/coloracao-permanente-intensive-louro-acobreado-9.7-palette-7585826.html"
8269,"https://www.continente.pt/produto/condicionador-repara-oleo-de-argao-herbal-essences-8153996.html"
8270,"https://www.continente.pt/produto/leite-de-limpeza-suave-nivea-2056069.html"
8271,"https://www.continente.pt/produto/desodorizante-spray-performance-dry-sensation-denim-6909465.html"
8272,"https://www.continente.pt/produto/mascara-de-pestanas-lash-princess-false-lash-effect-a-prova-de-agua-essence-6917304.html"
8273,"https://www.continente.pt/produto/creme-corpo-repara-cuida-hidratante-nivea-4800485.html"
8274,"https://www.continente.pt/produto/creme-corporal-hidratante-silky-dove-2548942.html"
8275,"https://www.continente.pt/produto/rotina-de-rosto-revitalift-foodhbrostorevitaliftclassic.html"
8276,"https://www.continente.pt/produto/creme-de-maos-pro-age-dove-7995434.html"
8277,"https://www.continente.pt/produto/batom-shine-megalast-sangria-time-wet-n-wild-7475784.html"
8278,"https://www.continente.pt/produto/pensos-higienicos-normal-reglex-2053371.html"
8279,"https://www.continente.pt/produto/condicionador-elvive-total-repair-5-loreal-paris-7157260.html"
8280,"https://www.continente.pt/produto/laca-cabelo-elnett-satin-fixacao-forte-loreal-paris-3718263.html"
8281,"https://www.continente.pt/produto/condicionador-ultra-suave-abacate-e-carite-garnier-3608654.html"
8282,"https://www.continente.pt/produto/condicionador-suaviza-rosas-herbal-essences-8153964.html"
8283,"https://www.continente.pt/produto/coloracao-permanente-castanho-avermelhado-4.2-syoss-4621290.html"
8284,"https://www.continente.pt/produto/condicionador-fructis-adeus-danos-garnier-7970241.html"
8285,"https://www.continente.pt/produto/aftershave-locao-men-protect-care-refrescante-nivea-5076738.html"
8286,"https://www.continente.pt/produto/perfume-mist-golden-glee-mylabel-8088749.html"
8287,"https://www.continente.pt/produto/gel-cabelo-studio-line-pure-wet-7-loreal-paris-2056701.html"
8288,"https://www.continente.pt/produto/champo-seco-blush-batiste-7067479.html"
8289,"https://www.continente.pt/produto/sabonete-solido-aromatico-confianca-6461069.html"
8290,"https://www.continente.pt/produto/creme-corporal-dermonatura-regenerador-feno-7165505.html"
8291,"https://www.continente.pt/produto/serum-facial-glow-anti-manchas-soft-co-7619459.html"
8292,"https://www.continente.pt/produto/locao-corporal-pele-madura-vaseline-6597461.html"
8293,"https://www.continente.pt/produto/maquina-de-barbear-series-9-pro-9565cc-braun-8174002.html"
8294,"https://www.continente.pt/produto/gel-de-banho-care-relax-nivea-4870888.html"
8295,"https://www.continente.pt/produto/agua-micelar-em-oleo-garnier-6459770.html"
8296,"https://www.continente.pt/produto/champo-anticaspa-controlo-de-oleosidade-linic-7217396.html"
8297,"https://www.continente.pt/produto/creme-de-maos-protecao-suave-com-aloe-vera-atrix-2468769.html"
8298,"https://www.continente.pt/produto/serum-facial-antirrugas-iconic-mylabel-8015039.html"
8299,"https://www.continente.pt/produto/gel-de-limpeza-pele-normal-a-mista-bioten-7358843.html"
8300,"https://www.continente.pt/produto/champo-nutri-plex-repara-e-protege-pantene-7714154.html"
8301,"https://www.continente.pt/produto/escova-de-dentes-sensibilidade-limpeza-e-frescura-suave-sensodyne-6168294.html"
8302,"https://www.continente.pt/produto/pasta-de-dentes-protecao-completa-acao-antibacteriana-aquafresh-8088701.html"
8303,"https://www.continente.pt/produto/gel-de-banho-orchidea-cachmere-extract-nivea-7363890.html"
8304,"https://www.continente.pt/produto/lapis-de-sobrancelhas-ultimate-brow-wet-n-wild-327009.html"
8305,"https://www.continente.pt/produto/tampao-com-aplicador-pearl-super-tampax-5736181.html"
8306,"https://www.continente.pt/produto/condicionador-renewing-oleo-de-argao-de-marrocos-ogx-6432327.html"
8307,"https://www.continente.pt/produto/desodorizante-pes-em-creme-soft-co-8122015.html"
8308,"https://www.continente.pt/produto/molas-cabelos-pequenas-jean-louis-david-7684609.html"
8309,"https://www.continente.pt/produto/mascara-de-pes-hidratacao-intensa-protex-7422433.html"
8310,"https://www.continente.pt/produto/mascara-de-sobrancelhas-express-brow-fast-sculpt-06-maybelline-new-york-7889231.html"
8311,"https://www.continente.pt/produto/condicionador-bouncy-curls-aussie-7853870.html"
8312,"https://www.continente.pt/produto/preservativos-retard-control-2995059.html"
8313,"https://www.continente.pt/produto/eyeliner-mega-liquid-black-wet-n-wild-5879809.html"
8314,"https://www.continente.pt/produto/coffret-essenciais-pele-normal-nivea-8124887.html"
8315,"https://www.continente.pt/produto/condicionador-intensivo-pro-v-active-nutri-plex-miracle-caracois-perfeitos-pantene-8154232.html"
8316,"https://www.continente.pt/produto/lapis-de-olhos-color-icon-pretty-in-mink-wet-n-wild-5879754.html"
8317,"https://www.continente.pt/produto/locao-corporal-autobronzeadora-summer-look-bioten-7513797.html"
8318,"https://www.continente.pt/produto/leite-de-limpeza-age-perfect-loreal-paris-2558379.html"
8319,"https://www.continente.pt/produto/creme-de-maos-oleo-de-coco-100--natural-dove-6604664.html"
8320,"https://www.continente.pt/produto/creme-de-barbear-men-protect-care-nivea-5248556.html"
8321,"https://www.continente.pt/produto/coffret-cellular-luminous-nivea-8124935.html"
8322,"https://www.continente.pt/produto/conjunto-velas-fragancia-poderosa-foodllyankeecandles.html"
8323,"https://www.continente.pt/produto/escova-de-dentes-green-clean-media-jordan-6741322.html"
8324,"https://www.continente.pt/produto/mascara-de-pestanas-e-sobrancelhas-style-comb-essence-3881809.html"
8325,"https://www.continente.pt/produto/condicionador-gotas-de-forca-crianca-johnsons-baby-6838335.html"
8326,"https://www.continente.pt/produto/espuma-cabelo-volume-lift-tresemme-7461726.html"
8327,"https://www.continente.pt/produto/ganchos-cabelo-mylabel-5861292.html"
8328,"https://www.continente.pt/produto/eyeliner-hyper-precision-maybelline-new-york-350586.html"
8329,"https://www.continente.pt/produto/alcool-gel-protect-70--vol.-perfumado-continente-7331214.html"
8330,"https://www.continente.pt/produto/escovilhao-interdental-largo-12-mm-continente-8108230.html"
8331,"https://www.continente.pt/produto/batom-hidratante-continente-8123514.html"
8332,"https://www.continente.pt/produto/champo-naturally-sensitive-aloe-vera-crianca-johnsons-baby-7656373.html"
8333,"https://www.continente.pt/produto/locao-corporal-advanced-repair-vaseline-5486406.html"
8334,"https://www.continente.pt/produto/creme-de-rosto-dia-revitalift-fps-30-loreal-paris-5085452.html"
8335,"https://www.continente.pt/produto/fita-adesiva-5m-x-125-cm-hansaplast-2053657.html"
8336,"https://www.continente.pt/produto/coffret-rotina-pro-age-dove-8164119.html"
8337,"https://www.continente.pt/produto/escova-de-dentes-periogard-cuidado-gengivas-colgate-7512086.html"
8338,"https://www.continente.pt/produto/gel-de-limpeza-refrescante-nivea-4055023.html"
8339,"https://www.continente.pt/produto/laca-cabelo-fixacao-forte-mylabel-3867575.html"
8340,"https://www.continente.pt/produto/laminas-descartaveis-flex-3-bic-4867744.html"
8341,"https://www.continente.pt/produto/eyeliner-liquid-ink-a-prova-de-agua-01-essence-4863847.html"
8342,"https://www.continente.pt/produto/alicate-para-cutiulas-exclusivo-jean-louis-david-7483749.html"
8343,"https://www.continente.pt/produto/escova-de-dentes-360-advanced-media-colgate-5900321.html"
8344,"https://www.continente.pt/produto/desodorizante-roll-on-men-expert-stress-resist-loreal-paris-6452034.html"
8345,"https://www.continente.pt/produto/champo-nutri-pro-v-liso-e-sedoso-3-em-1-pantene-6695616.html"
8346,"https://www.continente.pt/produto/serum-facial-revitalift-laser-loreal-paris-5036091.html"
8347,"https://www.continente.pt/produto/base-de-rosto-stay-all-day-16h-long-lasting-8-essence-7379853.html"
8348,"https://www.continente.pt/produto/pasta-de-dentes-reparacao-ativa-parodontax-8007534.html"
8349,"https://www.continente.pt/produto/gel-cabelo-fixacao-normal-mylabel-7049706.html"
8350,"https://www.continente.pt/produto/mascara-facial-tecido-cryojelly-aloe-hialuronico-pele-cansada-garnier-7713355.html"
8351,"https://www.continente.pt/produto/champo-fructis-metodo-caracois-garnier-8069040.html"
8352,"https://www.continente.pt/produto/champo-pro-v-active-nutri-plex-caracois-perfeitos-pantene-8154172.html"
8353,"https://www.continente.pt/produto/creme-corporal-gordo-mylabel-6634189.html"
8354,"https://www.continente.pt/produto/laminas-descartaveis-xtreme-3-sensitive-oscilante-wilkinson-2571387.html"
8355,"https://www.continente.pt/produto/creme-de-maos-intensivo-hidratante-miniatura-nivea-6739585.html"
8356,"https://www.continente.pt/produto/desodorizante-stick-ice-chill-axe-7944765.html"
8357,"https://www.continente.pt/produto/mascara-cabelo-elvive-oleo-extraordinario-loreal-paris-5448609.html"
8358,"https://www.continente.pt/produto/desodorizante-stick-rock-old-spice-8014874.html"
8359,"https://www.continente.pt/produto/champo-men-strong-power-nivea-7584561.html"
8360,"https://www.continente.pt/produto/condicionador-ultra-suave-delicadeza-de-aveia-garnier-5716513.html"
8361,"https://www.continente.pt/produto/sabonete-solido-hidratante-manteiga-de-karite-dove-7626235.html"
8362,"https://www.continente.pt/produto/desodorizante-spray-men-expert-fresh-extreme-loreal-paris-6995941.html"
8363,"https://www.continente.pt/produto/desodorizante-de-pes-talco-body-natur-6916603.html"
8364,"https://www.continente.pt/produto/creme-de-olhos-lift-hidratante-diadermine-2596966.html"
8365,"https://www.continente.pt/produto/gel-cabelo-max-hold-syoss-4400731.html"
8366,"https://www.continente.pt/produto/coloracao-permanente-intensive-vermelho-rubi-6.88-palette-7302131.html"
8367,"https://www.continente.pt/produto/laminas-descartaveis-3-sensitive-bic-3054456.html"
8368,"https://www.continente.pt/produto/coffret-blend-blush-and-bronze-ecotools-8157753.html"
8369,"https://www.continente.pt/produto/champo-elvive-total-repair-5-loreal-paris-4339039.html"
8370,"https://www.continente.pt/produto/luva-de-banho-turca-continente-6171033.html"
8371,"https://www.continente.pt/produto/pasta-de-dentes-express-white-branqueadora-rapid-white-7900142.html"
8372,"https://www.continente.pt/produto/escovilhao-interdental-brush-m-jordan-7620012.html"
8373,"https://www.continente.pt/produto/champo-fructis-metodo-caracois-garnier-7970656.html"
8374,"https://www.continente.pt/produto/gel-de-banho-bath-care-dimond-nivea-8095466.html"
8375,"https://www.continente.pt/produto/verniz-de-unhas-gel-nail-colour-42-essence-7549948.html"
8376,"https://www.continente.pt/produto/creme-corporal-skin-nutries-aloe-e-canhamo-bioten-7712670.html"
8377,"https://www.continente.pt/produto/alcool-canforado-hidro-2822325.html"
8378,"https://www.continente.pt/produto/leite-corporal-tahiti-lovea-7752138.html"
8379,"https://www.continente.pt/produto/champo-anticaspa-mentol-h-s-7984508.html"
8380,"https://www.continente.pt/produto/escova-de-dentes-ortodontica-continente-7747544.html"
8381,"https://www.continente.pt/produto/aftershave-locao-gold-denim-5317347.html"
8382,"https://www.continente.pt/produto/pinca-sobrancelhas-desgin-frances-jean-louis-david-7483742.html"
8383,"https://www.continente.pt/produto/lapis-de-sobrancelhas-ultimate-brow-medium-brown-wet-n-wild-6660684.html"
8384,"https://www.continente.pt/produto/mascara-de-pestanas-long-lash-lengthening-relove-7634658.html"
8385,"https://www.continente.pt/produto/champo-elvive-color-vive-loreal-paris-2387619.html"
8386,"https://www.continente.pt/produto/fraldas-incontinencia-elasticos-air-dry-dermo-maxi-l-lindor-6688100.html"
8387,"https://www.continente.pt/produto/coffret-men-expert-hydra-energetic-loreal-paris-8153488.html"
8388,"https://www.continente.pt/produto/algodao-zig-zag-branco-continente-bio-7643710.html"
8389,"https://www.continente.pt/produto/creme-corporal-hidratante-melancia-e-acido-hialuronico-superfood-garnier-7614069.html"
8390,"https://www.continente.pt/produto/fraldas-cuidado-total-2-5kg-t1-dodot-7454709.html"
8391,"https://www.continente.pt/produto/creme-corpo-repara-cuida-ureia-nivea-8123907.html"
8392,"https://www.continente.pt/produto/oleo-corporal-bb-natural-honey-5582880.html"
8393,"https://www.continente.pt/produto/pensos-incontinencia-maxi-noite-lindor-7453336.html"
8394,"https://www.continente.pt/produto/batom-superstay-ink-crayon-105-maybelline-new-york-7461788.html"
8395,"https://www.continente.pt/produto/creme-de-rosto-dia-recarga-antirrugas-ultimage-65-mylabel-7748259.html"
8396,"https://www.continente.pt/produto/elasticos-cabelo-magicos-coloridos-babyliss-7710518.html"
8397,"https://www.continente.pt/produto/mascara-de-labios-technic-7618163.html"
8398,"https://www.continente.pt/produto/condicionador-miracle-repair-aussie-6743137.html"
8399,"https://www.continente.pt/produto/spray-cabelo-condicionador-gliss-oil-nutritive-schwarzkopf-4719368.html"
8400,"https://www.continente.pt/produto/champo-anticaspa-pro-expert-7-alivio-da-comichao-h-s-7984543.html"
8401,"https://www.continente.pt/produto/escova-cabelo-esqueleto-grande-mylabel-5818606.html"
8402,"https://www.continente.pt/produto/laca-cabelo-oleoso-sunsilk-2054034.html"
8403,"https://www.continente.pt/produto/cola-pestanas-falsas-lash-glue-essence-7474555.html"
8404,"https://www.continente.pt/produto/pincel-delineador-de-sobrancelhas-mylabel-7308520.html"
8405,"https://www.continente.pt/produto/pensos-higienicos-cottonlike-noite-com-abas-evax-7525411.html"
8406,"https://www.continente.pt/produto/mola-cabelo-grande-mylabel-6866537.html"
8407,"https://www.continente.pt/produto/locao-corporal-body-love-oleo-de-abacate-dove-7703630.html"
8408,"https://www.continente.pt/produto/oleo-cabelo-ultra-suave-oleos-de-argao-e-camelia-garnier-5034242.html"
8409,"https://www.continente.pt/produto/creme-de-pes-reparador-body-natur-7144285.html"
8410,"https://www.continente.pt/produto/lapis-de-labios-color-icon-willow-wet-n-wild-5802686.html"
8411,"https://www.continente.pt/produto/condicionador-extra-strength-oleo-de-coco-miracle-ogx-6841776.html"
8412,"https://www.continente.pt/produto/tratamento-cabelo-intensivo-1-minute-wow-hydrate-tresemme-7758398.html"
8413,"https://www.continente.pt/produto/verniz-de-unhas-stay-longer-top-coat-essie-7742719.html"
8414,"https://www.continente.pt/produto/oleo-corporal-argao-natural-honey-8124840.html"
8415,"https://www.continente.pt/produto/spray-depilatorio-expert-corpo-pele-sensivel-veet-4226411.html"
8416,"https://www.continente.pt/produto/spray-antiseptico-hansaplast-7382696.html"
8417,"https://www.continente.pt/produto/lapis-de-olhos-tattoo-liner-smokey-grey-maybelline-new-york-7368671.html"
8418,"https://www.continente.pt/produto/desmaquilhante-de-olhos-2-em-1-garnier-4310349.html"
8419,"https://www.continente.pt/produto/agua-micelar-regeneradora-com-infusao-de-serum-nivea-8018760.html"
8420,"https://www.continente.pt/produto/corretor-fit-me-medium-25-maybelline-new-york-6456987.html"
8421,"https://www.continente.pt/produto/recarga-escova-de-dentes-eletrica-precision-clean-oral-b-7227951.html"
8422,"https://www.continente.pt/produto/verniz-de-unhas-gel-nail-colour-08-essence-7549913.html"
8423,"https://www.continente.pt/produto/pensos-higienicos-cottonlike-super-plus-com-abas-evax-2495833.html"
8424,"https://www.continente.pt/produto/desodorizante-spray-cool-your-body-reebok-7619894.html"
8425,"https://www.continente.pt/produto/base-de-rosto-photo-focus-classic-beige-wet-n-wild-6304201.html"
8426,"https://www.continente.pt/produto/batom-do-cieiro-manga-bee-natural-7744095.html"
8427,"https://www.continente.pt/produto/condicionador-intensivo-pro-v-active-nutri-plex-miracle-suave-e-liso-pantene-8154202.html"
8428,"https://www.continente.pt/produto/verniz-de-unhas-aperitif-59-essie-5009538.html"
8429,"https://www.continente.pt/produto/lapis-de-olhos-le-khol-102-pure-express-loreal-paris-7658242.html"
8430,"https://www.continente.pt/produto/verniz-de-unhas-licorice-88-essie-5470972.html"
8431,"https://www.continente.pt/produto/mascara-de-sobrancelhas-gel-brows-tattoo-studio-deep-brown-260-maybelline-new-york-7742724.html"
8432,"https://www.continente.pt/produto/mascara-de-pestanas-power-lash-volume-relove-7551384.html"
8433,"https://www.continente.pt/produto/champo-repara-oleo-de-argao-herbal-essences-7584564.html"
8434,"https://www.continente.pt/produto/bandas-depilatorias-cera-fria-pure-corpo-pele-sensivel-veet-3798373.html"
8435,"https://www.continente.pt/produto/creme-corpo-hidratante-nivea-7830811.html"
8436,"https://www.continente.pt/produto/desodorizante-stick-wolfthorn-old-spice-5056345.html"
8437,"https://www.continente.pt/produto/coloracao-permanente-olia-castanho-escuro-3.0-garnier-5036624.html"
8438,"https://www.continente.pt/produto/creme-de-maos-e-unhas-mylabel-6412845.html"
8439,"https://www.continente.pt/produto/agua-micelar-hidratante-diadermine-5902037.html"
8440,"https://www.continente.pt/produto/coloracao-permanente-intensive-caju-3.68-palette-5741778.html"
8441,"https://www.continente.pt/produto/laca-cabelo-elnett-satin-fixacao-forte-loreal-paris-2053278.html"
8442,"https://www.continente.pt/produto/creme-de-pes-hidratante-body-natur-6916605.html"
8443,"https://www.continente.pt/produto/laca-cabelo-extra-hold-tresemme-7464209.html"
8444,"https://www.continente.pt/produto/batom-superstay-ink-crayon-make-it-happen-55-maybelline-new-york-6922302.html"
8445,"https://www.continente.pt/produto/condicionador-hydrate-revive-oleo-de-argao-de-marrocos-ogx-6841772.html"
8446,"https://www.continente.pt/produto/champo-fructis-adeus-danos-garnier-7970690.html"
8447,"https://www.continente.pt/produto/gel-higiene-intima-fresh-corine-de-farme-6938961.html"
8448,"https://www.continente.pt/produto/lima-de-pes-ceramica-mylabel-7084341.html"
8449,"https://www.continente.pt/produto/pasta-de-dentes-advanced-science-limpeza-profunda-oral-b-7740961.html"
8450,"https://www.continente.pt/produto/mascara-de-sobrancelhas-express-brow-fast-sculpt-maybelline-new-york-344175.html"
8451,"https://www.continente.pt/produto/pensos-incontinencia-discreet-extra-ausonia-discreet-7995921.html"
8452,"https://www.continente.pt/produto/laca-cabelo-pro-v-fixacao-ultra-forte-pantene-7653812.html"
8453,"https://www.continente.pt/produto/creme-de-maos-coco-frudia-7621241.html"
8454,"https://www.continente.pt/produto/agua-micelar-rosas-garnier-7093424.html"
8455,"https://www.continente.pt/produto/mascara-facial-de-tecido-probiotica-garnier-7639085.html"
8456,"https://www.continente.pt/produto/desodorizante-spray-gold-dry-axe-6437074.html"
8457,"https://www.continente.pt/produto/corta-unhas-de-pedicure-jean-louis-david-7483725.html"
8458,"https://www.continente.pt/produto/recarga-de-laminas-proglide-gillette-7361194.html"
8459,"https://www.continente.pt/produto/mousse-cabelo-elnett-satin-caracois-loreal-paris-5744849.html"
8460,"https://www.continente.pt/produto/creme-de-pes-regenerador-hansaplast-5307010.html"
8461,"https://www.continente.pt/produto/espuma-de-limpeza-para-controlo-de-poros-uva-verde-frudia-7621248.html"
8462,"https://www.continente.pt/produto/vaselina-purificada-continente-3660480.html"
8463,"https://www.continente.pt/produto/creme-de-rosto-men-expert-pure-carbon-loreal-paris-7374739.html"
8464,"https://www.continente.pt/produto/verniz-de-unhas-fast-gel-4-maybelline-new-york-7742703.html"
8465,"https://www.continente.pt/produto/creme-contorno-de-olhos-men-expert-power-age-loreal-paris-7728423.html"
8466,"https://www.continente.pt/produto/laca-cabelo-elnett-satin-fixacao-normal-loreal-paris-2858548.html"
